"","V1","V2","generated_from"
"6603","Hildesheim","Bamberg",129
"6604","Hildesheim","Sarajevo",129
"6605","Hildesheim","Budapest",129
"6606","Hildesheim","Kiseljak",129
"6607","Hildesheim","OraÅ¡je",129
"6608","Hildesheim","Marburg",129
"6609","Hildesheim","Kakanj",129
"6610","Hildesheim","BrÄko",129
"6611","Hildesheim","Visoko",129
"6612","Hildesheim","Srebrenik",129
"6613","Darmstadt","Hildesheim",129
"6614","Hildesheim","Helmstedt",129
"6615","Hildesheim","Zenica",129
"6616","Hildesheim","Tuzla",129
"6617","Hildesheim","Å½epÄe",129
"6618","Hildesheim","Weimar",129
"6619","Hildesheim","Maglaj",129
"6620","Hildesheim","Bremerhaven",129
"6621","LÃ¶rrach","Hildesheim",129
"6622","Hildesheim","Mailand",129
"6623","Hildesheim","Deva",129
"6624","Hildesheim","Engen",129
"6625","Hildesheim","Arad",129
"6626","Hildesheim","Lipova",129
"6627","Hildesheim","Soltau",129
"6628","Hildesheim","OrÄƒÈ™tie",129
"6629","Hildesheim","Bispingen",129
"6630","Hildesheim","SebeÈ™",129
"6631","Stuttgart","Hildesheim",129
"6632","Start","End",157
"6633","Konstanz","Himmelkron",157
"6634","Meersburg","Himmelkron",157
"6635","Friedrichshafen","Himmelkron",157
"6636","MÃ¼nchen","Himmelkron",157
"6637","NÃ¼rnberg","Himmelkron",157
"6638","Leipzig","Himmelkron",157
"6639","TÃ¼bingen","Himmelkron",157
"6640","Stuttgart","Himmelkron",157
"6641","Himmelkron","Wolpertshausen",157
"6642","Reutlingen","Himmelkron",157
"6643","Berlin","Himmelkron",157
"6644","ZÃ¼rich","Himmelkron",157
"6645","Start","End",174
"6646","Braunschweig","Hinterzarten",174
"6647","GÃ¶ttingen","Hinterzarten",174
"6648","Magdeburg","Hinterzarten",174
"6649","GieÃŸen","Hinterzarten",174
"6650","Offenburg","Hinterzarten",174
"6651","Marburg","Hinterzarten",174
"6652","Baden-Baden","Hinterzarten",174
"6653","Frankfurt Flughafen","Hinterzarten",174
"6654","Berlin","Hinterzarten",174
"6655","Frankfurt","Hinterzarten",174
"6656","Darmstadt","Hinterzarten",174
"6657","Heidelberg","Hinterzarten",174
"6658","Mannheim","Hinterzarten",174
"6659","Karlsruhe","Hinterzarten",174
"6660","Start","End",110
"6661","Leipzig","Hof",110
"6662","Dresden","Hof",110
"6663","Regensburg","Hof",110
"6664","Berlin","Hof",110
"6665","MÃ¼nchen","Hof",110
"6666","Chemnitz","Hof",110
"6667","Lindau","Hof",110
"6668","Zwickau","Hof",110
"6669","Hof","Chur",110
"6670","Hof","Leipzig/Halle Flughafen",110
"6671","NÃ¼rnberg","Hof",110
"6672","Bamberg","Hof",110
"6673","Erlangen","Hof",110
"6674","Bregenz","Hof",110
"6675","Hof","Dornbirn",110
"6676","Passau","Hof",110
"6677","Deggendorf","Hof",110
"6678","Schwandorf","Hof",110
"6679","Straubing","Hof",110
"6680","Magdeburg","Hof",110
"6681","Halle","Hof",110
"6682","Start","End",538
"6683","Cheb","Hollfeld",538
"6684","Marktredwitz","Hollfeld",538
"6685","WÃ¼rzburg","Hollfeld",538
"6686","Schweinfurt","Hollfeld",538
"6687","Prag","Hollfeld",538
"6688","Hollfeld","BischofsgrÃ¼n",538
"6689","Frankfurt","Hollfeld",538
"6690","Karlsbad","Hollfeld",538
"6691","Start","End",471
"6692","Homburg","Wetter (Hessen)",471
"6693","Mannheim","Homburg",471
"6694","Homburg","Metz",471
"6695","Frankfurt","Homburg",471
"6696","Berlin","Homburg",471
"6697","Hamburg","Homburg",471
"6698","Chemnitz","Homburg",471
"6699","Dortmund","Homburg",471
"6700","Hannover","Homburg",471
"6701","Homburg","Ulm",471
"6702","MÃ¼nchen","Homburg",471
"6703","Karlsruhe","Homburg",471
"6704","Dresden","Homburg",471
"6705","Homburg","Paris",471
"6706","Heidelberg","Homburg",471
"6707","Erfurt","Homburg",471
"6708","Alsfeld","Homburg",471
"6709","Homburg","Marburg",471
"6710","KÃ¶ln","Homburg",471
"6711","Bad Hersfeld","Homburg",471
"6712","Bonn","Homburg",471
"6713","Augsburg","Homburg",471
"6714","Bamberg","Homburg",471
"6715","Homburg","Wien",471
"6716","Homburg","Bad Homburg",471
"6717","Homburg","MÃ¼hldorf am Inn",471
"6718","Frankfurt Flughafen","Homburg",471
"6719","Erlangen","Homburg",471
"6720","Homburg","Neckarsulm",471
"6721","Homburg","Gera",471
"6722","Homburg","Landau",471
"6723","Homburg","Jena",471
"6724","Homburg","Braunau",471
"6725","Homburg","Weimar",471
"6726","Homburg","Simbach",471
"6727","Homburg","Mainz",471
"6728","Darmstadt","Homburg",471
"6729","Homburg","Kiel",471
"6730","Stuttgart","Homburg",471
"6731","Homburg","Paderborn",471
"6732","Bielefeld","Homburg",471
"6733","Homburg","Bad Arolsen",471
"6734","Frankenberg (Eder)","Homburg",471
"6735","NÃ¼rnberg","Homburg",471
"6736","Homburg","Korbach",471
"6737","GieÃŸen","Homburg",471
"6738","Homburg","Herzhausen (VÃ¶hl)",471
"6739","Heilbronn","Homburg",471
"6740","Leipzig","Homburg",471
"6741","Start","End",345
"6742","Berlin","Hoyerswerda",345
"6743","GÃ¶rlitz","Hoyerswerda",345
"6744","Hoyerswerda","Dessau",345
"6745","Prag","Hoyerswerda",345
"6746","Hoyerswerda","Liberec",345
"6747","Bernburg","Hoyerswerda",345
"6748","Hoyerswerda","KÃ¶then",345
"6749","Start","End",346
"6750","Berlin","Ilmenau",346
"6751","WÃ¼rzburg","Ilmenau",346
"6752","Schweinfurt","Ilmenau",346
"6753","Neckarsulm","Ilmenau",346
"6754","Freiburg","Ilmenau",346
"6755","LÃ¶rrach","Ilmenau",346
"6756","Karlsruhe","Ilmenau",346
"6757","Offenburg","Ilmenau",346
"6758","Mellrichstadt","Ilmenau",346
"6759","Sinsheim","Ilmenau",346
"6760","Heilbronn","Ilmenau",346
"6761","Start","End",479
"6762","KÃ¶ln","Ingolstadt",479
"6763","Leipzig","Ingolstadt",479
"6764","Essen","Ingolstadt",479
"6765","Frankfurt","Ingolstadt",479
"6766","Bochum","Ingolstadt",479
"6767","Braunschweig","Ingolstadt",479
"6768","Magdeburg","Ingolstadt",479
"6769","DÃ¼sseldorf","Ingolstadt",479
"6770","Berlin","Ingolstadt",479
"6771","Dresden","Ingolstadt",479
"6772","Ingolstadt","St. Gallen",479
"6773","Halle","Ingolstadt",479
"6774","WÃ¼rzburg","Ingolstadt",479
"6775","Erlangen","Ingolstadt",479
"6776","Bayreuth","Ingolstadt",479
"6777","ZÃ¼rich","Ingolstadt",479
"6778","Bamberg","Ingolstadt",479
"6779","Ingolstadt","Leipzig/Halle Flughafen",479
"6780","Ingolstadt","Zagreb",479
"6781","Aachen","Ingolstadt",479
"6782","Chemnitz","Ingolstadt",479
"6783","Ingolstadt","Venedig",479
"6784","Koblenz","Ingolstadt",479
"6785","Ingolstadt","Villach",479
"6786","Lindau","Ingolstadt",479
"6787","Bonn","Ingolstadt",479
"6788","Ingolstadt","Kiew",479
"6789","Ingolstadt","Bautzen",479
"6790","Ingolstadt","Siegen",479
"6791","Ingolstadt","Warschau",479
"6792","Ingolstadt","Breslau",479
"6793","Ingolstadt","Peschiera del Garda",479
"6794","Ingolstadt","Wiesbaden",479
"6795","Ingolstadt","Legnica",479
"6796","Ingolstadt","Maastricht",479
"6797","Ingolstadt","Ljubljana",479
"6798","Ingolstadt","Bregenz",479
"6799","Ingolstadt","Zgorzelec",479
"6800","Ingolstadt","Jelenia GÃ³ra",479
"6801","Ingolstadt","Ulm",479
"6802","Ingolstadt","WeiÃŸenfels",479
"6803","Ingolstadt","GÃ¶rlitz",479
"6804","Ingolstadt","Prag",479
"6805","Ingolstadt","Sieradz",479
"6806","Ingolstadt","Pilsen",479
"6807","Ingolstadt","Klagenfurt",479
"6808","Ingolstadt","Schleiz",479
"6809","Ingolstadt","BolesÅ‚awiec",479
"6810","Ingolstadt","Bled",479
"6811","Stuttgart","Ingolstadt",479
"6812","Ingolstadt","Florenz",479
"6813","Ingolstadt","Lwiw",479
"6814","TÃ¼bingen","Ingolstadt",479
"6815","Ingolstadt","Bologna",479
"6816","Frankfurt Flughafen","Ingolstadt",479
"6817","Ingolstadt","Sarajevo",479
"6818","Ingolstadt","Trient",479
"6819","Ingolstadt","Visoko",479
"6820","Dortmund","Ingolstadt",479
"6821","Ingolstadt","Zenica",479
"6822","Ingolstadt","Budapest",479
"6823","Ingolstadt","Kiseljak",479
"6824","GieÃŸen","Ingolstadt",479
"6825","Ingolstadt","Kakanj",479
"6826","Helmstedt","Ingolstadt",479
"6827","Ingolstadt","Arad",479
"6828","Ingolstadt","Tuzla",479
"6829","Aschaffenburg","Ingolstadt",479
"6830","Ingolstadt","Å½epÄe",479
"6831","Ingolstadt","Limburg an der Lahn",479
"6832","Ingolstadt","Srebrenik",479
"6833","Duisburg","Ingolstadt",479
"6834","Ingolstadt","Maglaj",479
"6835","Ingolstadt","Montabaur",479
"6836","Ingolstadt","BrÄko",479
"6837","Ingolstadt","Plauen",479
"6838","Ingolstadt","Riwne",479
"6839","Ingolstadt","OraÅ¡je",479
"6840","Ingolstadt","Memmingen",479
"6841","Ingolstadt","Schytomyr",479
"6842","Ingolstadt","Verona",479
"6843","Ingolstadt","Mainz",479
"6844","Start","End",134
"6845","Bamberg","Isselburg",134
"6846","Isselburg","Den Haag",134
"6847","Erlangen","Isselburg",134
"6848","Isselburg","Rotterdam",134
"6849","Freiburg","Isselburg",134
"6850","Bonn","Isselburg",134
"6851","Wuppertal","Isselburg",134
"6852","MÃ¼nchen","Isselburg",134
"6853","SaarbrÃ¼cken","Isselburg",134
"6854","Gelsenkirchen","Isselburg",134
"6855","Frankfurt","Isselburg",134
"6856","Ulm","Isselburg",134
"6857","Frankfurt Flughafen","Isselburg",134
"6858","Heidelberg","Isselburg",134
"6859","Duisburg","Isselburg",134
"6860","Amsterdam","Isselburg",134
"6861","Mannheim","Isselburg",134
"6862","Regensburg","Isselburg",134
"6863","Stuttgart","Isselburg",134
"6864","NÃ¼rnberg","Isselburg",134
"6865","Deggendorf","Isselburg",134
"6866","Heilbronn","Isselburg",134
"6867","Kehl","Isselburg",134
"6868","Passau","Isselburg",134
"6869","Isselburg","Montabaur",134
"6870","StraÃŸburg","Isselburg",134
"6871","Schweinfurt","Isselburg",134
"6872","Limburg an der Lahn","Isselburg",134
"6873","KÃ¶ln","Isselburg",134
"6874","Utrecht","Isselburg",134
"6875","DÃ¼sseldorf","Isselburg",134
"6876","Isselburg","Groningen",134
"6877","Karlsruhe","Isselburg",134
"6878","Isselburg","Wien",134
"6879","WÃ¼rzburg","Isselburg",134
"6880","Darmstadt","Isselburg",134
"6881","Bayreuth","Isselburg",134
"6882","Siegen","Isselburg",134
"6883","Augsburg","Isselburg",134
"6884","GieÃŸen","Isselburg",134
"6885","Start","End",826
"6886","Berlin","Itzehoe",826
"6887","Itzehoe","BÃ¼sum",826
"6888","St. Peter-Ording","Itzehoe",826
"6889","Start","End",484
"6890","KÃ¶ln","Jena",484
"6891","Rostock","Jena",484
"6892","Kaiserslautern","Jena",484
"6893","Essen","Jena",484
"6894","Leipzig","Jena",484
"6895","Berlin","Jena",484
"6896","Braunschweig","Jena",484
"6897","Halle","Jena",484
"6898","WÃ¼rzburg","Jena",484
"6899","MÃ¼nchen","Jena",484
"6900","Jena","Paderborn",484
"6901","Chemnitz","Jena",484
"6902","Nordhausen","Jena",484
"6903","Karlsruhe","Jena",484
"6904","Hamburg","Jena",484
"6905","Frankfurt","Jena",484
"6906","Jena","MÃ¼nster",484
"6907","NÃ¼rnberg","Jena",484
"6908","Jena","Schleiz",484
"6909","Hannover","Jena",484
"6910","Bamberg","Jena",484
"6911","Bremen","Jena",484
"6912","Bochum","Jena",484
"6913","Jena","Prag",484
"6914","DÃ¼sseldorf","Jena",484
"6915","GÃ¶ttingen","Jena",484
"6916","Jena","Paris",484
"6917","Jena","Amsterdam",484
"6918","Dortmund","Jena",484
"6919","Jena","Kassel",484
"6920","Bayreuth","Jena",484
"6921","Heidelberg","Jena",484
"6922","Mannheim","Jena",484
"6923","Coburg","Jena",484
"6924","Zella-Mehlis (Suhl/Oberhof)","Jena",484
"6925","Jena","Mainz",484
"6926","Darmstadt","Jena",484
"6927","Freiburg","Jena",484
"6928","WarnemÃ¼nde","Jena",484
"6929","Jena","SaarbrÃ¼cken",484
"6930","Jena","Dessau",484
"6931","Jena","Kiel",484
"6932","Koblenz","Jena",484
"6933","Jena","Marburg",484
"6934","Jena","Bern",484
"6935","Jena","Flughafen Memmingen",484
"6936","Cuxhaven","Jena",484
"6937","Jena","Basel/Weil am Rhein",484
"6938","Jena","Hamburg Flughafen",484
"6939","Herzberg","Jena",484
"6940","Flensburg","Jena",484
"6941","Frankfurt Flughafen","Jena",484
"6942","Luxemburg","Jena",484
"6943","Jena","Breslau",484
"6944","Jena","Kolding",484
"6945","Jena","Bad Homburg",484
"6946","Trier","Jena",484
"6947","Jena","Wetzlar",484
"6948","Jena","Vejle",484
"6949","Erlangen","Jena",484
"6950","Jena","Metz",484
"6951","Jena","Gladenbach",484
"6952","Jena","Aarhus",484
"6953","GieÃŸen","Jena",484
"6954","Jena","Saalfeld an der Saale",484
"6955","Dresden","Jena",484
"6956","Osterode","Jena",484
"6957","Jena","Warschau",484
"6958","Jena","Montabaur",484
"6959","Fulda","Jena",484
"6960","Jena","ÅÃ³dÅº",484
"6961","Alsfeld","Jena",484
"6962","Eisenach","Jena",484
"6963","Goslar","Jena",484
"6964","Jena","Reims",484
"6965","Stuttgart","Jena",484
"6966","Jena","Siegen",484
"6967","Jena","Wernigerode",484
"6968","Jena","Krefeld",484
"6969","Jena","Verdun",484
"6970","Homburg","Jena",484
"6971","Jena","Offenburg",484
"6972","Jena","Quedlinburg",484
"6973","Jena","Diedenhofen (Thionville)",484
"6974","Hildesheim","Jena",484
"6975","Dillenburg","Jena",484
"6976","Jena","Polch",484
"6977","MÃ¶nchengladbach","Jena",484
"6978","Jena","Wittlich",484
"6979","Bielefeld","Jena",484
"6980","Jena","Nijmegen",484
"6981","GÃ¼tersloh","Jena",484
"6982","Jena","Kempten",484
"6983","Ludwigshafen","Jena",484
"6984","Jena","Mellrichstadt",484
"6985","Bremerhaven","Jena",484
"6986","Jena","Memmingen",484
"6987","Start","End",309
"6988","Berlin","Kahla",309
"6989","Start","End",174
"6990","Darmstadt","Kaiserslautern",174
"6991","Hannover","Kaiserslautern",174
"6992","NÃ¼rnberg","Kaiserslautern",174
"6993","Braunschweig","Kaiserslautern",174
"6994","Kaiserslautern","Dresden",174
"6995","Leipzig","Kaiserslautern",174
"6996","Kaiserslautern","Bielefeld",174
"6997","Karlsruhe","Kaiserslautern",174
"6998","Kaiserslautern","Jena",174
"6999","Kaiserslautern","Paderborn",174
"7000","Frankfurt","Kaiserslautern",174
"7001","Kaiserslautern","Kiel",174
"7002","Halle","Kaiserslautern",174
"7003","Berlin","Kaiserslautern",174
"7004","Kaiserslautern","Paris",174
"7005","KÃ¶ln","Kaiserslautern",174
"7006","Kaiserslautern","Mainz",174
"7007","MÃ¼nchen","Kaiserslautern",174
"7008","Augsburg","Kaiserslautern",174
"7009","Hamburg","Kaiserslautern",174
"7010","WÃ¼rzburg","Kaiserslautern",174
"7011","Kaiserslautern","Metz",174
"7012","Heidelberg","Kaiserslautern",174
"7013","Dortmund","Kaiserslautern",174
"7014","Luxemburg","Kaiserslautern",174
"7015","Kaiserslautern","Kassel",174
"7016","Kaiserslautern","Bonn",174
"7017","Kaiserslautern","Wien",174
"7018","Kaiserslautern","Ulm",174
"7019","Kaiserslautern","Erfurt",174
"7020","Chemnitz","Kaiserslautern",174
"7021","Kaiserslautern","GieÃŸen",174
"7022","Kaiserslautern","Weimar",174
"7023","Kaiserslautern","Bad Homburg",174
"7024","Frankfurt Flughafen","Kaiserslautern",174
"7025","Heilbronn","Kaiserslautern",174
"7026","Kaiserslautern","Marburg",174
"7027","Stuttgart","Kaiserslautern",174
"7028","Erlangen","Kaiserslautern",174
"7029","Trier","Kaiserslautern",174
"7030","Kaiserslautern","Bratislava",174
"7031","Kaiserslautern","Reims",174
"7032","Kaiserslautern","LÃ¼ttich",174
"7033","Kaiserslautern","BrÃ¼ssel",174
"7034","Kaiserslautern","Antwerpen",174
"7035","Alsfeld","Kaiserslautern",174
"7036","Kaiserslautern","MÃ¼hldorf am Inn",174
"7037","Bad Hersfeld","Kaiserslautern",174
"7038","Kaiserslautern","Gera",174
"7039","Kaiserslautern","Simbach",174
"7040","Kaiserslautern","Braunau",174
"7041","Start","End",961
"7042","Flensburg","Kaltenkirchen",961
"7043","Kaltenkirchen","Rendsburg",961
"7044","Kaltenkirchen","Schleswig",961
"7045","Start","End",109
"7046","Stuttgart","Karlsruhe",109
"7047","Karlsruhe","Essen",109
"7048","Karlsruhe","Dresden",109
"7049","Karlsruhe","Paris",109
"7050","Berlin","Karlsruhe",109
"7051","Karlsruhe","Leipzig",109
"7052","Karlsruhe","Hamburg",109
"7053","Karlsruhe","Basel/Weil am Rhein",109
"7054","Frankfurt","Karlsruhe",109
"7055","NÃ¼rnberg","Karlsruhe",109
"7056","StraÃŸburg","Karlsruhe",109
"7057","Karlsruhe","Braunschweig",109
"7058","Freiburg","Karlsruhe",109
"7059","MÃ¼nchen","Karlsruhe",109
"7060","Karlsruhe","Kaiserslautern",109
"7061","Karlsruhe","OsnabrÃ¼ck",109
"7062","Karlsruhe","GieÃŸen",109
"7063","Karlsruhe","Metz",109
"7064","Karlsruhe","Bochum",109
"7065","KÃ¶ln","Karlsruhe",109
"7066","Karlsruhe","Hannover",109
"7067","DÃ¼sseldorf","Karlsruhe",109
"7068","Karlsruhe","Magdeburg",109
"7069","Karlsruhe","Amsterdam",109
"7070","Karlsruhe","Paderborn",109
"7071","Karlsruhe","Heilbronn",109
"7072","Karlsruhe","Wien",109
"7073","Karlsruhe","Karlsbad",109
"7074","Karlsruhe","WÃ¼rzburg",109
"7075","ZÃ¼rich","Karlsruhe",109
"7076","Karlsruhe","Budapest",109
"7077","Karlsruhe","LÃ¶wen",109
"7078","Karlsruhe","Mainz",109
"7079","Karlsruhe","Ulm",109
"7080","Karlsruhe","Bremen",109
"7081","Darmstadt","Karlsruhe",109
"7082","Karlsruhe","Jena",109
"7083","Karlsruhe","SaarbrÃ¼cken",109
"7084","Karlsruhe","MÃ¼nster",109
"7085","Konstanz","Karlsruhe",109
"7086","Karlsruhe","Kassel",109
"7087","Karlsruhe","Prag",109
"7088","Karlsruhe","Dortmund",109
"7089","Karlsruhe","Wiesbaden",109
"7090","Karlsruhe","Rom",109
"7091","Karlsruhe","Reutlingen",109
"7092","Karlsruhe","TÃ¼bingen",109
"7093","Karlsruhe","Aachen",109
"7094","Karlsruhe","Chemnitz",109
"7095","Karlsruhe","Erfurt",109
"7096","Karlsruhe","Bonn",109
"7097","Karlsruhe","Lyon",109
"7098","Karlsruhe","Duisburg",109
"7099","Karlsruhe","Bielefeld",109
"7100","Karlsruhe","Augsburg",109
"7101","Karlsruhe","Venedig",109
"7102","Karlsruhe","Trier",109
"7103","Karlsruhe","Zadar",109
"7104","Karlsruhe","Nancy",109
"7105","Kehl","Karlsruhe",109
"7106","Karlsruhe","Mailand",109
"7107","Karlsruhe","Koblenz",109
"7108","Karlsruhe","Bari",109
"7109","Karlsruhe","Zagreb",109
"7110","Karlsruhe","BrÃ¼ssel",109
"7111","Rust (Europa-Park)","Karlsruhe",109
"7112","Karlsruhe","Luxemburg",109
"7113","Karlsruhe","Bern",109
"7114","Karlsruhe","Salzburg",109
"7115","Karlsruhe","Colmar",109
"7116","Karlsruhe","Bamberg",109
"7117","Karlsruhe","Fulda",109
"7118","Karlsruhe","Rotterdam",109
"7119","Karlsruhe","Pirmasens",109
"7120","Karlsruhe","Wuppertal",109
"7121","Karlsruhe","Sinsheim",109
"7122","Karlsruhe","GÃ¶ttingen",109
"7123","Karlsruhe","Kiel",109
"7124","Karlsruhe","Oberhausen",109
"7125","LÃ¶rrach","Karlsruhe",109
"7126","Karlsruhe","Memmingen",109
"7127","Karlsruhe","Tuzla",109
"7128","Karlsruhe","Villingen-Schwenningen",109
"7129","Karlsruhe","Nizza",109
"7130","Karlsruhe","Innsbruck",109
"7131","Karlsruhe","Marburg",109
"7132","Karlsruhe","Homburg",109
"7133","Karlsruhe","Oldenburg",109
"7134","Karlsruhe","ZweibrÃ¼cken",109
"7135","Karlsruhe","Genua",109
"7136","Karlsruhe","Bayreuth",109
"7137","Karlsruhe","Luzern",109
"7138","Karlsruhe","Florenz",109
"7139","Karlsruhe","Graz",109
"7140","Karlsruhe","Siegen",109
"7141","Karlsruhe","Split",109
"7142","Karlsruhe","Krefeld",109
"7143","Karlsruhe","Linz",109
"7144","Karlsruhe","Kempten",109
"7145","Karlsruhe","Hamm",109
"7146","Karlsruhe","Passau",109
"7147","Karlsruhe","MÃ¶nchengladbach",109
"7148","Karlsruhe","Utrecht",109
"7149","Karlsruhe","Turin",109
"7150","Karlsruhe","Verona",109
"7151","Karlsruhe","Pisa",109
"7152","Karlsruhe","Den Haag",109
"7153","Karlsruhe","Rimini",109
"7154","Karlsruhe","Kiew",109
"7155","Karlsruhe","Grenoble",109
"7156","Karlsruhe","GÃ¼nzburg (Legoland)",109
"7157","Karlsruhe","Rijeka",109
"7158","Karlsruhe","Neckarsulm",109
"7159","Karlsruhe","Eindhoven",109
"7160","Karlsruhe","Hildesheim",109
"7161","Karlsruhe","Bratislava",109
"7162","Karlsruhe","Antwerpen",109
"7163","Karlsruhe","Weimar",109
"7164","Karlsruhe","Rosenheim",109
"7165","Karlsruhe","Bologna",109
"7166","Karlsruhe","Montabaur",109
"7167","Karlsruhe","Ljubljana",109
"7168","Karlsruhe","Lausanne",109
"7169","Karlsruhe","Maastricht",109
"7170","Karlsruhe","Sarajevo",109
"7171","Karlsruhe","Lindau",109
"7172","Karlsruhe","Schweinfurt",109
"7173","Karlsruhe","Genf",109
"7174","Karlsruhe","Koprivnica",109
"7175","Karlsruhe","Foggia",109
"7176","Karlsruhe","Doboj",109
"7177","Karlsruhe","Ilmenau",109
"7178","Karlsruhe","Sibiu",109
"7179","Karlsruhe","Offenburg",109
"7180","Karlsruhe","Garmisch-Partenkirchen",109
"7181","Karlsruhe","Kutina",109
"7182","Karlsruhe","OraÅ¡je",109
"7183","Karlsruhe","Caminha",109
"7184","Karlsruhe","Isselburg",109
"7185","Karlsruhe","ÄurÄ‘evac",109
"7186","Karlsruhe","Crotone",109
"7187","Karlsruhe","Zenica",109
"7188","Karlsruhe","Kopenhagen",109
"7189","Karlsruhe","FÄƒgÄƒraÈ™",109
"7190","Karlsruhe","Savona",109
"7191","Karlsruhe","Tilburg",109
"7192","Karlsruhe","Seefeld",109
"7193","Karlsruhe","LÃ¼denscheid",109
"7194","Karlsruhe","Vila Praia de Ã‚ncora",109
"7195","Karlsruhe","Braunau",109
"7196","Karlsruhe","PitomaÄa",109
"7197","Karlsruhe","San Severo",109
"7198","Karlsruhe","Kakanj",109
"7199","Karlsruhe","Livorno",109
"7200","Karlsruhe","Puttgarden",109
"7201","Karlsruhe","Nijmegen",109
"7202","Karlsruhe","BraÈ™ov",109
"7203","Karlsruhe","Como",109
"7204","Karlsruhe","Sanremo",109
"7205","Karlsruhe","Dole",109
"7206","Karlsruhe","Viana do Castelo",109
"7207","Karlsruhe","Simbach",109
